,created_at,hashtags,favorite_count,id,reweet_id,retweet_screen_name,lang,place,possibly_sensitive,retweet_count,text,user_screen_name,user_followers_count,user_location,user_name,user_screen_name.1,user_time_zone
6156,Fri Mar 27 05:43:07 +0000 2020,COVID19 ChangeTheWorld ChangeAfrica,19,1243413218317365249,,,en,,False,5,"This is one of the most important tweets 👇🏾 
Behaviour change through coercion never has and never will be effective especially short term in low income countries 
#COVID19 has proven this! 
#ChangeTheWorld #ChangeAfrica https://t.co/EOOSuzOhbo",MariaSTsehai,617208,Dar-esSalaam TANZANIA,Maria Sarungi Tsehai,MariaSTsehai,
6157,Tue Apr 28 09:26:50 +0000 2020,covid19,1,1255065931254030337,,,en,,False,1,"Necessity is the mother of innovation 💡, i.e. a novelty that generates a profit or something of value for a community, as in a social innovation.This is the story of our drive for community engagement and nudge therapy, amid the #covid19 pandemic. https://t.co/r6OZNOPIHg https://t.co/VgjbxhH2zk",UNUMERIT,5752,"Maastricht, the Netherlands",UNU-MERIT,UNUMERIT,
6161,Fri Apr 03 17:54:39 +0000 2020,covid19,14,1246134031583858688,,,en,,,2,"Hospital infra will not improve overnight in India. Success in fighting #covid19 in India depends a lot on participation from people and behavioral science. Mocking ppl doesn't help. Adhere to the lockdown and If you feel turmeric, candles, practicing yoga uplift you, do that too",shikha_shrivas,11381,San Francisco Bay Area,Shikha,shikha_shrivas,
6162,Sun Apr 26 18:30:53 +0000 2020,,2,1254478067671670786,,,en,,False,1,"Our challenge is confirmation bias: our people believe people not the truth, so it about who tells you the truth rather than thèe actual truth. This is detrimental when thèe people of high influence lack science literacy. So maybe if we teach them, we can curb-ameliorate this... https://t.co/xwSS3xpLMG",_Juggernautbear,1442,An ambiguous place name,Big Ol',_Juggernautbear,
6165,Mon Mar 23 02:55:30 +0000 2020,covid19 Whitehall,0,1241921484513325058,,,en,,,0,"@alexwickham You would think that with all that behavioural science backing their #covid19 response policies, #Whitehall would have realised this might be how people would behave? @B_I_Tweets @UKGovTweets",smcpeers,1782,Europe,SMC Peers 🕷,smcpeers,
6166,Tue Mar 17 01:30:11 +0000 2020,COVID19,5,1239725687466078208,,,en,,False,4,"While the behavior change associated with #COVID19 is helping the 🌍, the economic consequences of the virus 💲 are not.

Jillian Ambrose of the @guardian lays out the threats to clean energy ☀️🌊🌬️ and the need for smart stimulus packages: 

https://t.co/IJxUamXR3v https://t.co/hQsTG6MDz6",Connect4Climate,150226,"Washington, DC // Global",Connect4Climate,Connect4Climate,
6167,Wed Apr 15 20:22:15 +0000 2020,,1,1250519827267096578,,,en,,False,0,MetroPlan_Orl: RT nicolemhilaire: Excellent article on the behavioral science of transportation behavior during COVID-19 from EnoTrans. https://t.co/lZhYajcqAn,CBT_innovation,54,Jacksonville Coleman Street ,Cameron Boolman,CBT_innovation,
6171,Wed Apr 15 21:45:36 +0000 2020,,1,1250540806462717958,,,en,,False,0,Thanks @njnntv @VeronicaDudo for having me on! https://t.co/anj7idT15k,swetac,1760,"Washington, DC",Dr. Sweta Chakraborty,swetac,
6183,Wed Mar 18 00:18:38 +0000 2020,COVID19,1,1240070071113920514,,,en,,False,0,"Interesting and useful article by @t0nyyates questioning the UK governments use of nudge theory in the fight against #COVID19 He also asks if the notion of social “fatigue” is being over emphasized in their strategy. 
https://t.co/80IGmepCYO",gibson_mark,708,Gaillimh,Mark Gibson 🇮🇪,gibson_mark,
6187,Mon Mar 30 09:24:48 +0000 2020,COVID19 AQuAsupport,2,1244556172503535616,,,en,,,0,Our Senior Improvement Advisor @BecciPearce is supporting the national #COVID19 behaviour change unit with @NHSEngland #AQuAsupport,AQuA_NHS,6051,"Sale, M33 7FT",Advancing Quality Alliance (AQuA),AQuA_NHS,
6190,Sun Mar 15 08:57:49 +0000 2020,SocialDistance COVID19,32,1239113563005911040,,,en,,False,14,"There seems to be confusion on #SocialDistance 

Across Europe restaurants are being shuttered and people told that they risk spreading #COVID19 by going out. 

In the UK this is not yet the mindset. https://t.co/nVyppvGkbx",C4Ciaran,49292,Earth,Ciaran Jenkins,C4Ciaran,
6192,Sun Mar 15 05:56:19 +0000 2020,coronavirus,2,1239067888113405952,,,en,,False,0,India already demonstrating the Italian level spread and it is bound to increase unless the national govt. has a more concerted action plan to contain this. Just highlights the abysmal capacity to handle this pandemic plus lack of public will for behaviour change. #coronavirus https://t.co/p7duSFUgYM,sudeshna09,1937,"London, England",Sudeshna Mukherjee,sudeshna09,
6193,Thu Mar 26 16:37:05 +0000 2020,Manchester coronavirus,2,1243215408091615232,,,en,,False,1,"Stuart Mills a PhD researcher at #Manchester Metropolitan University, reports on the use of behavioural science nudges, by the UK government in combating the #coronavirus crisis.

https://t.co/Xde01wBBVI",mcrmeteor,4625,"Manchester, UK",The Meteor,mcrmeteor,
6194,Mon Mar 23 18:42:14 +0000 2020,Covid19,1,1242159736763625472,,,en,,,0,"@The_Zenith_3 @dracasaga @10DowningStreet The British ""tired of experts"" public have demonstrated that they can't be trusted to do what is right. it is a government's job to govern; not nudge and suggest. I'd much rather lose fictitious ""civil liberties"" than my actual life. #Covid19 is real and fatal.",dinogoldie,1305,"The Sunken Place, Cacapoopoopeepeeshire  Parkway.",Dino Goldie,dinogoldie,
6202,Wed Mar 25 09:49:54 +0000 2020,,1,1242750546236317696,,,en,,False,1,Interested to learn more about how people behave during pandemics? Read this article wirtten by 36 behavioural scientists and experts. https://t.co/SMHntNWl23,WashEmApp,206,,Wash'Em,WashEmApp,
6203,Wed Mar 18 09:34:04 +0000 2020,Coronavirus BehaviouralScience COVID19,4,1240209850484822016,,,en,,False,1,"It's Boris, not Behavioural Science – The UK Government's incompetence regarding COVID-19? #Coronavirus #BehaviouralScience #COVID19 https://t.co/9PSeXnxhNe https://t.co/u4ZNAmOpzE",jwhitwellmak,33,,Jordan Whitwell-Mak,jwhitwellmak,
6207,Tue Apr 28 00:53:12 +0000 2020,COVID19,4,1254936672015314944,,,en,,False,1,Great blog⬇️from my dear friend @walkingresearch on staying healthy during #COVID19 from a behaviour change perspective! 💜this💎 - 'remember good health does not have to be negative. You don’t need to take draconian measures or do things that make you miserable'! Thank you Sarah https://t.co/3Y9g0PK9EJ,ShigginsC,1367,"Melbourne, Victoria",Dr. Ciara Shiggins,ShigginsC,
6208,Wed Apr 15 12:14:47 +0000 2020,coronavirus,0,1250397155073941505,,,en,,False,0,It is arguable that the same 'nudge tactics' &amp; some of the same networks &amp; people were used to attempt to spread #coronavirus around the population &amp; institute controls rather than act proactively w/common sense. Reserving as always a different standard of living for themselves. https://t.co/2hSfjD7r3B,SusanSteven1,839,,Susan Steven,SusanSteven1,
6213,Wed Mar 11 10:06:17 +0000 2020,,1,1237681239026434049,,,en,,False,1,"Not sure this 100% correct (I thought the Nudge Unit was privatised years ago &amp; the CMO probably has other experts), but it does raise a wider point, namely that behavioural insights are largely based on data that reflect ""normality"", but an epidemic is abnormal, hence the panic. https://t.co/MclrLWLhuP",fromarsetoelbow,740,"London, England",David Timoney,fromarsetoelbow,
6214,Tue Mar 17 20:32:14 +0000 2020,coronavirus,2,1240013095117959169,,,en,,,1,"I love seeing all these essential workers (the pediatrician; my husband @thisistherecord) out in their play clothes. As a postpartum mom—and, generally, a sartorial nudge—my baggy jeans are ready for #coronavirus times.",liseclavel,1368,"El Paso, TX",Lise Clavel,liseclavel,
6215,Wed Apr 08 14:00:47 +0000 2020,handwashing COVID19 covid19africa,8,1247887113502113804,,,en,,False,8,"#handwashing promotion and behaviour change activities, including tackling the spread of misconceptions, will only work if communities are fully engaged - Read the new blog by IDS researcher @jamiemyers0 from @SanLearningHub 

https://t.co/BgFdf89xAX 

#COVID19 #covid19africa",IDS_UK,69397,"Brighton, UK",IDS UK,IDS_UK,
6221,Sun Mar 15 16:31:15 +0000 2020,,21,1239227674171707399,,,en,,False,13,"🚨They've cut tests by half‼️🚨

Now replies re total cases say ""oh that's better than I was expecting"". Creates v false sense of security.

It's dangerous pseudo science.  

To be expected by the Weirdo &amp; Misfit's Nudge Unit that can't  predict or prevent panic buying bogrolls. https://t.co/rTzAXwSTJ7",jneill,4994,Epsom or gps,🕯James Neill - 😷 #StayHome - 🇪🇺🇮🇪🇬🇧,jneill,
6225,Tue Mar 10 12:17:08 +0000 2020,coronavirus,5,1237351781203673089,,,en,,False,3,"What if #coronavirus is just the nudge we need to accelerate our transformation to the digital world in a human-centered way? Don't Close Up Shop, Engage Virtually: https://t.co/WpfGLWoTbo",skap5,22147,Rhode Island,Saul Kaplan,skap5,
6244,Fri Mar 27 10:39:05 +0000 2020,COVID19,25,1243487700688265217,,,en,,False,24,".@BylineTimes exclusive by @nafeezahmed reveals how speculative Oxford model saying Britons developing herd immunity to #COVID19, making national headlines, promoted by PR agency tied to Govt's Nudge Unit and Ministry of Defence. No reply frm @UniofOxford https://t.co/DLoPFWVPgu",insurgeintel,3194,"London, England",INSURGE intelligence,insurgeintel,
6248,Sat Mar 07 13:12:12 +0000 2020,coronavirus COVIDー19 COVID Covid19usa,0,1236278474874052608,,,en,,False,0,"@MikeBloomberg, here’s something you could put your money towards. Funding for a group that could use a nudge in the race towards a #coronavirus #COVIDー19 #COVID #Covid19usa vaccine. https://t.co/dXGojgFmz8",BNaeece,1498,right now right here,B Nice #NeverthelessShePersisted,BNaeece,
6258,Mon Apr 27 23:22:57 +0000 2020,coronavirus,0,1254913957745307648,,,en,,,0,@lefoudubaron They even have Buck Rogers on there which might explain the errors in the Behavioural science #coronavirus,mindmodeller,67,"North West, England",Ed,mindmodeller,
6260,Mon Apr 06 12:45:36 +0000 2020,BehavioralScience education BehavioralScience COVID19,1,1247143418557497347,,,en,,False,0,Ask leaders to make #BehavioralScience core #education RT @DebashisSarkar: Can behavioural science slow the spread of Covid-19? | #BehavioralScience #COVID19 | https://t.co/TvT9xb42Sx,ScalarHumanity,4424,,Scalar Humanity,ScalarHumanity,
6267,Tue Mar 17 21:34:51 +0000 2020,covid19,1,1240028852824559617,,,en,"Brent, London",,0,"@aaronjbarnes For example, a psychology professor at @Yale reached out to us this weekend asking whether we can support studies on “what kind of messaging is most effective to encourage social distancing behaviors” #covid19 

We can primarily help with psychology and behavioral science studies",ekadamer,2003,"London, England","Katia Damer, PhD",ekadamer,
6269,Thu Mar 12 00:26:14 +0000 2020,coronavirus,0,1237897654094286849,,,en,,,0,"@susmitchellSBP Imagine knocking on the door of China/Vietnam/Singapore/Taiwan and saying; hang on old fellows you need to stop beating this #coronavirus thing and just nudge it along a little.  I’m an expert after all, you can tell by the fragility of your health system when under stress.",calummiller,562,Prestonpans,Calum Miller,calummiller,
6270,Fri Mar 13 09:52:58 +0000 2020,,0,1238402666943873024,,,en,,False,0,"Susan Michie is a professor of behaviour change - not a professor of statistics or epidemiology. 
I'm with Professor John ""I've been tearing my hair out for 4 weeks"" Ashton who was on Newsnight on Wednesday. https://t.co/nYvm3gvpal",I_M_Stratton,23,Lives in Oxford,Irene Stratton,I_M_Stratton,
6272,Wed Apr 29 04:26:24 +0000 2020,COVID19 SlowtheSpread coronavirus,2,1255352709877829633,,,en,,False,0,"@byrawpixel have used a new behavioural science study by @HKStrategies &amp; their creativity to develop a series of #COVID19 resources to help everyone effectively convey key messages &amp; #SlowtheSpread. Get those and 10,000+ free #coronavirus images at https://t.co/b5Slcu7VYm https://t.co/s4zBkFASlM",RawpixelG,970,,Sky,RawpixelG,
6278,Wed Mar 25 08:27:41 +0000 2020,Covid19,6,1242729858834345985,,,en,,False,5,"Best thing I’ve read on #Covid19

Focuses on UK governments prioritisation of economy over saving lives, and shows how neoliberalism and “nudge” theory have led us to point where, in UK, USA &amp; Australia in particular, action to stop C19 is paralysed by political ideology. https://t.co/ONwRCuZPIX",hogotheforsaken,4320,,Bea Jaspert 🕸,hogotheforsaken,
6286,Fri Apr 24 07:36:44 +0000 2020,coronavirus americas brazil change coronavirus coronavir,0,1253588671648784385,,,en,,False,0,"&amp;#8216;Change thinking, save lives&amp;#8217;: can Rio&amp;#8217;s nudge unit halt coronavirus? | Society #coronavirus #americas #brazil #change #coronavirus #coronavir...
https://t.co/FqwVWYlpA6",CoronaVirusNFO,114,,CoronaVirusNewsLive.com,CoronaVirusNFO,
6287,Fri Apr 17 16:18:41 +0000 2020,SocMarBu coronavirus,0,1251183308924489728,,,en,,False,0,#SocMarBu - check out this #coronavirus car that was created in India to increase awareness of the virus and the importance of physical distancing and staying at home. Cool approach. Do you think this could be effective and influence behaviour change? https://t.co/oOkIp8RHy8,ChampionPerri,53,St. C,Perri Champion,ChampionPerri,
6288,Sun Apr 19 13:09:00 +0000 2020,COVID19 trustinexperts BehavioralEconomics BehavioralScience,1,1251860348803612674,,,en,,False,1,"We highly recommend this living list of resources on Behavioral Science and #COVID19 led by @LiamDelaneyEcon and Emma Watson from @ucdgearyinst

https://t.co/u32wpIjNI2

#trustinexperts #BehavioralEconomics #BehavioralScience",PERITIAnews,289,Europe,"PERITIA - Policy, Expertise and Trust",PERITIAnews,
6291,Tue Mar 24 09:54:22 +0000 2020,Covid19,5,1242389284939677698,,,en,,False,0,"In this time of #Covid19 Pandemic, Doxper - Digitise without behaviour change is open sourcing a Rx Checklist for healthcare professionals to use and refer patients for the next course of action and clinical care. You may print, write your details and use. https://t.co/NZMIz3TJk1",DoxperIndia,73,"Mumbai, India",Doxper - Digitise without behaviour change,DoxperIndia,
6292,Wed Mar 18 01:50:46 +0000 2020,,6,1240093256140107779,,,en,,False,1,Think before you share: is that covid-19 story accurate? https://t.co/XJgreZZZXC,schock,11577,Boston,Sasha Costanza-Chock,schock,
6295,Wed Apr 15 18:41:38 +0000 2020,PR COVID19 SME ECafrica IstaySpeakAfrica,1,1250494509877788674,,,en,,False,2,I agree scenario planning is what we do in #PR as a non negotiable. However with #COVID19 even through the uncertainty pivoting online and having a digital presence for #SME's is crtical. Do you agree. Building a customer profile is imp thank you #ECafrica #IstaySpeakAfrica https://t.co/wM4nuaUYMi,vanessaperumal,5184,Johannesburg - South Africa,@VanessaPerumal,vanessaperumal,
6300,Tue Mar 17 01:32:26 +0000 2020,COVID19 behaviourchange,5,1239726255332704257,,,en,,False,5,"Changing our behaviour to limit the spread of #COVID19: lessons from behavioural science. 
Read our summary of an article by @SusanMichie &amp; colleagues via @bmj_latest. #behaviourchange
https://t.co/bLo7yV6wya",ACBRD,1630,"Melbourne, Australia",ACBRD #StayHomeSaveLives,ACBRD,
6301,Sat Apr 04 00:02:52 +0000 2020,,3,1246226697009139712,,,en,,False,2,Wonderful resource put together by the @UMichiganAI behavioral science team re: what instructors can do to support student well-being during this challenging time. Great collaborating w/ @mdesprez to understand—and hopefully provide tips to address—instructor concerns @UMich. https://t.co/iIKOMAr2pU,SarahDysart,746,"Ann Arbor, MI",Sarah Dysart,SarahDysart,
6304,Sat Mar 21 23:25:08 +0000 2020,,0,1241506157648318464,,,en,,False,0,"OMG the only thing this Dr is qualified to do is get us all to follow the other lemmings off the cliff
@BBCMarkEaston is this still gov policy?
 @B_I_Tweets https://t.co/bf6i3A8z66",BrexitRepara,153,,Brexit reparations,BrexitRepara,
6308,Fri Apr 17 09:48:29 +0000 2020,handwashing NPHET covid19,0,1251085113363963904,,,en,,False,2,"‘Intention-action gap’ on #handwashing, heard #NPHET subgroup on behaviour change
https://t.co/30fdIwJMgl @roinnslainte #covid19",med_indonews,10409,"Dublin, Ireland",Medical Independent,med_indonews,
