,Unnamed: 0,created_at,hashtags,favorite_count,id,reweet_id,retweet_screen_name,lang,place,possibly_sensitive,retweet_count,text,user_screen_name,user_followers_count,user_location,user_name,user_screen_name.1,user_time_zone,text_cl,subkeywords,relevant_subkwords
1978,7803,Mon May 18 13:55:18 +0000 2020,COVID19 innovation digital technology experience behaviour healthcare,5,1262381248451936256,,,en,,False,4,"Don't miss @cera_care, @chhplondon, @iPLATOhealth, @SplendidUnltd, @NickChiarelli tomorrow, Tuesday 19th May, 10:45 - 11:30, discussing #COVID19, #innovation, #digital #technology, #experience and #behaviour change in #healthcare. Register here: https://t.co/NMdpaUqmrK https://t.co/umXdaRxuy3",Unlimited_Grp,690,International,U N L I M I T E D,Unlimited_Grp,,"don't miss @cera_care, @chhplondon, @iplatohealth, @splendidunltd, @nickchiarelli tomorrow, tuesday 19th may, 10:45 - 11:30, discussing #covid19, #innovation, #digital #technology, #experience and #behaviour change in #healthcare. register here: https://t.co/nmdpauqmrk https://t.co/umxdarxuy3","['behaviour change', 'covid']",['behaviour change']
1983,7817,Thu Mar 12 13:42:23 +0000 2020,,4,1238098013337378816,,,en,,False,2,reassuring silicon-valley speak from a behavioural psychologist pretending to be an actual doctor here https://t.co/ZZdBobaKds,timburrows,3309,"Southend-on-Sea, Essex",Tim Burrows,timburrows,,reassuring silicon-valley speak from a behavioural psychologist pretending to be an actual doctor here https://t.co/zzdbobakds,['psychologist'],['psychologist']
1984,7819,Tue May 12 07:05:08 +0000 2020,covid19,18,1260103699868913664,,,en,,False,20,"Mind manipulation by UK Government?

Follow the science? What science? #covid19

Behavioural science?

Are you being played?
https://t.co/bhu4eEOanQ…

Government and Society being restructured, reinvented?

Transformation of UK - Online, Cashless Car less?

UK Column News.",ZigmanSara,3762,Quiddity,Sara Zigman,ZigmanSara,,"mind manipulation by uk government?

follow the science? what science? #covid19

behavioural science?

are you being played?
https://t.co/bhu4eeoanq…

government and society being restructured, reinvented?

transformation of uk - online, cashless car less?

uk column news.","['behavioural science', 'covid']",['behavioural science']
1987,7833,Fri May 29 14:46:32 +0000 2020,socialdistancing handshake culturechange behaviourchange covid19,0,1266380410834964482,,,en,,False,0,Wow.....we are seeing some fascinating responses to this crisis. I wonder what will stay and what will go! Are handshakes going to remain a common greeting? #socialdistancing #handshake #culturechange #behaviourchange #covid19 https://t.co/A6Y9Eh7hBa,RBeighton,126,"Johannesburg, South Africa",Rob Beighton,RBeighton,,wow.....we are seeing some fascinating responses to this crisis. i wonder what will stay and what will go! are handshakes going to remain a common greeting? #socialdistancing #handshake #culturechange #behaviourchange #covid19 https://t.co/a6y9eh7hba,"['behaviourchange', 'covid']",['behaviourchange']
1992,7852,Fri Mar 13 09:52:58 +0000 2020,,0,1238402666943873024,,,en,,False,0,"Susan Michie is a professor of behaviour change - not a professor of statistics or epidemiology. 
I'm with Professor John ""I've been tearing my hair out for 4 weeks"" Ashton who was on Newsnight on Wednesday. https://t.co/nYvm3gvpal",I_M_Stratton,50,Lives in Oxford,Irene Stratton,I_M_Stratton,,"susan michie is a professor of behaviour change - not a professor of statistics or epidemiology. 
i'm with professor john ""i've been tearing my hair out for 4 weeks"" ashton who was on newsnight on wednesday. https://t.co/nyvm3gvpal","['michie', 'behaviour change']","['michie', 'behaviour change']"
1994,7860,Mon Apr 20 13:23:23 +0000 2020,RIVM HerdImmunity Coronavirusnl Covid19,1,1252226358681444353,,,en,,False,0,"Most curious..

reminds me of the narrative in this animation #RIVM #HerdImmunity #Coronavirusnl

🧐

https://t.co/lLhMADsvfE #Covid19 https://t.co/Grnfas1UNc",sfsutcliffe,2292,,S. F. Sutcliffe,sfsutcliffe,,"most curious..

reminds me of the narrative in this animation #rivm #herdimmunity #coronavirusnl

🧐

https://t.co/llhmadsvfe #covid19 https://t.co/grnfas1unc","['corona', 'covid', 'herdimmunity']",['herdimmunity']
1995,7861,Tue May 12 12:55:15 +0000 2020,COVID19 climatechange behaviouralscience,1,1260191811408142338,,,en,,False,1,"Is #COVID19 the crisis that will help us pay attention to #climatechange? Have a look at this new @SwissRe article exploring a #behaviouralscience perspective of climate-conscious behaviours in a post-pandemic future.
https://t.co/w7wH1YWJg1",MauraFeddersen,832,"London, United Kingdom",Maura Feddersen,MauraFeddersen,,"is #covid19 the crisis that will help us pay attention to #climatechange? have a look at this new @swissre article exploring a #behaviouralscience perspective of climate-conscious behaviours in a post-pandemic future.
https://t.co/w7wh1ywjg1","['behaviouralscience', 'pandemic', 'covid']",['behaviouralscience']
1998,7874,Wed May 20 09:52:36 +0000 2020,COVID BehaviourChange CoronaVirus,2,1263044948611473409,,,en,,False,0,. Key messages at today’s session incl: We'll have to live with #COVID for 12-18 mons (at least). #BehaviourChange vital for breaking #CoronaVirus transmission &amp; containing pandemic. Laws alone can’t achieve this: media can show citizens how to act on enlightened self-interest.. https://t.co/NSTC2Dx8Wa,NalakaG,28971,Sri Lanka & Roaming,Nalaka Gunawardene,NalakaG,,. key messages at today’s session incl: we'll have to live with #covid for 12-18 mons (at least). #behaviourchange vital for breaking #coronavirus transmission &amp; containing pandemic. laws alone can’t achieve this: media can show citizens how to act on enlightened self-interest.. https://t.co/nstc2dx8wa,"['behaviourchange', 'pandemic', 'corona', 'covid']",['behaviourchange']
2000,7885,Mon Apr 20 06:25:46 +0000 2020,,2,1252121261351682048,,,en,,False,0,"Didn’t think of that. Insightful. This could be one of the biggest behaviour change post Corona. An election without drama or melodrama. The government in power, with superior access to broadcast media will have such a disproportionate advantage! https://t.co/KzoHYR4UhC",prabhateshwaram,867,"New Delhi, India",Prabhat Sinha,prabhateshwaram,,"didn’t think of that. insightful. this could be one of the biggest behaviour change post corona. an election without drama or melodrama. the government in power, with superior access to broadcast media will have such a disproportionate advantage! https://t.co/kzohyr4uhc","['behaviour change', 'corona']",['behaviour change']
2001,7886,Wed Mar 11 08:48:58 +0000 2020,behaviourchange socialmarketing,2,1237661782828777472,,,en,,False,0,"Informing the public WHAT behaviours to change only goes so far, we also need to explain WHY making changes is worthwhile.  This animated illustration does an excellent job. #behaviourchange #socialmarketing https://t.co/ykVNH6yPQL",Claremontcomms,2112,"Clerkenwell, London",Claremont,Claremontcomms,,"informing the public what behaviours to change only goes so far, we also need to explain why making changes is worthwhile.  this animated illustration does an excellent job. #behaviourchange #socialmarketing https://t.co/ykvnh6ypql",['behaviourchange'],['behaviourchange']
2002,7887,Fri Mar 13 07:32:23 +0000 2020,,0,1238367284931985409,,,en,,False,0,Why is there a psychologist posing as an expert on disease control? Where are the doctors ; oh no we can’t have them on because they’ll tell the truth:the government is out of its depth. What the fuck is wrong with the UK .Why so resistant to truth  ? People need to stay at home! https://t.co/EIQd5cuoNK,Zezzed,1026,London,ZedZed,Zezzed,,why is there a psychologist posing as an expert on disease control? where are the doctors ; oh no we can’t have them on because they’ll tell the truth:the government is out of its depth. what the fuck is wrong with the uk .why so resistant to truth  ? people need to stay at home! https://t.co/eiqd5cuonk,['psychologist'],['psychologist']
2003,7888,Thu Apr 02 04:40:17 +0000 2020,Covid19 JeffAndHamoOnHot,3,1245571732129189890,,,en,,,1,Is Brenda thinking of volunteering to support the #Covid19 fight through risk communication and behaviour change messaging? She can be an ambassador and help the message hope home. @KoinangeJeff @HamoProf @VDJClyde @Joekiash @Carrie_973 @kuidaniel2008 @omumpo #JeffAndHamoOnHot,KJeremiahN,2403,Global,Jeremiah Kariuki,KJeremiahN,,is brenda thinking of volunteering to support the #covid19 fight through risk communication and behaviour change messaging? she can be an ambassador and help the message hope home. @koinangejeff @hamoprof @vdjclyde @joekiash @carrie_973 @kuidaniel2008 @omumpo #jeffandhamoonhot,"['behaviour change', 'covid']",['behaviour change']
2006,7905,Fri Mar 13 02:06:02 +0000 2020,,0,1238285158861717505,,,en,,False,0,"@piersmorgan People will suffer because the UK govt are using a behavioural scientist to make public health &amp; epidemiology decisions. My sympathies.
https://t.co/U1Ri1l8nIA",slattsmachine,432,Between Venus & Mars,Eoin Slattery,slattsmachine,,"@piersmorgan people will suffer because the uk govt are using a behavioural scientist to make public health &amp; epidemiology decisions. my sympathies.
https://t.co/u1ri1l8nia",['behavioural scientist'],['behavioural scientist']
2007,7909,Sat Apr 11 00:42:10 +0000 2020,,25,1248773299879809025,,,en,,False,4,Such a pleasure to be part of this fantastic group of authors. Now in press at Nature Behavioural Science. https://t.co/NYERBU0Teb,ellenpetersjdm,1278,"Eugene, OR",Ellen Peters,ellenpetersjdm,,such a pleasure to be part of this fantastic group of authors. now in press at nature behavioural science. https://t.co/nyerbu0teb,['behavioural science'],['behavioural science']
2008,7919,Wed Apr 01 17:43:42 +0000 2020,MPPA StayHome COVID19,5,1245406500299739136,,,en,"California, USA",False,0,Cass Sunstein arguing last week for adherence to social distancing guidelines on the basis of cost-benefit analysis. #MPPA #StayHome #COVID19 https://t.co/lmGhMeBx0c,nickethomas96,31,,Nick Thomas,nickethomas96,,cass sunstein arguing last week for adherence to social distancing guidelines on the basis of cost-benefit analysis. #mppa #stayhome #covid19 https://t.co/lmghmebx0c,"['sunstein', 'covid']",['sunstein']
2012,7931,Mon Mar 16 14:56:21 +0000 2020,COVID19,9,1239566178575618053,,,en,,False,5,"""People won't get 'tired' of social distancing – and it's unscientific to suggest otherwise."" 

WBS Professor of Behavioural Science, Nick Chater (@NickJChater) writes for the @guardian about the government's approach #COVID19 👇 
https://t.co/atuDTHfrCQ",WarwickBSchool,16602,"Coventry, UK",WBS,WarwickBSchool,,"""people won't get 'tired' of social distancing – and it's unscientific to suggest otherwise."" 

wbs professor of behavioural science, nick chater (@nickjchater) writes for the @guardian about the government's approach #covid19 👇 
https://t.co/atudthfrcq","['chater', 'behavioural science', 'covid']","['chater', 'behavioural science']"
2013,7937,Fri Mar 06 09:40:07 +0000 2020,Coronavirus publichealth,8,1235862714662047746,,,en,,False,5,"Psychology and Behavioural Science has a role to play in #Coronavirus repsonse #publichealth @ADPHUK  @BPSOfficial @divhealthpsych @themjcouk @lgcplus  @LGAWellbeing @psychmag @FPH @bmj_latest 

https://t.co/6TGCMmXukw",jimmcmanusph,7227,🇻🇦🏴󠁧󠁢󠁳󠁣󠁴󠁿🇪🇺🏳️‍🌈,Jim McManus OCDS,jimmcmanusph,,"psychology and behavioural science has a role to play in #coronavirus repsonse #publichealth @adphuk  @bpsofficial @divhealthpsych @themjcouk @lgcplus  @lgawellbeing @psychmag @fph @bmj_latest 

https://t.co/6tgcmmxukw","['behavioural science', 'psychology', 'corona']","['behavioural science', 'psychology']"
2014,7948,Fri Apr 24 06:02:15 +0000 2020,COVID19 everydaysexism,10,1253564893023911941,,,en,,,0,"@SusanMichie I’m collecting #COVID19 radio data &amp; this kind of #everydaysexism is rife, as are  more subtle features of talk that cast expertise in heavily gendered ways. On the upside you did a great take down of a host who gave you an incorrect title a couple of weeks ago which made me 😆",Laurakilby2,531,,Dr Laura kilby,Laurakilby2,,"@susanmichie i’m collecting #covid19 radio data &amp; this kind of #everydaysexism is rife, as are  more subtle features of talk that cast expertise in heavily gendered ways. on the upside you did a great take down of a host who gave you an incorrect title a couple of weeks ago which made me 😆","['michie', 'covid']",['michie']
2019,7962,Thu Mar 12 13:33:36 +0000 2020,COVID2019IRELAND,7,1238095799902441472,,,en,,False,1,Excellent recommendations to help prevent &amp; slow the spread of #COVID2019IRELAND  @ESRIDublin . We can make a a difference &amp; protect our at risk communities. Read the lessons &amp; learnings below to learn how people react &amp; what works best from a behavioural science point of view https://t.co/VwTVvlU3y3,IPPOSI,3327,"77 Camden Street, Dublin 2, D02XE80",IPPOSI,IPPOSI,,excellent recommendations to help prevent &amp; slow the spread of #covid2019ireland  @esridublin . we can make a a difference &amp; protect our at risk communities. read the lessons &amp; learnings below to learn how people react &amp; what works best from a behavioural science point of view https://t.co/vwtvvlu3y3,"['behavioural science', 'covid']",['behavioural science']
2020,7970,Sun Jun 07 23:14:05 +0000 2020,behaviouralscience COVID19,2,1269769630907805698,,,en,,False,3,"Excellent pod from @IrishEconPod. If you are interested in learning more about how #behaviouralscience can help in Ireland’s response to #COVID19 and related issues, see @NESCIreland’s new Working Paper series here: https://t.co/vlxDiVhctE https://t.co/6dFbNZybi5",CFitzGeraldPhD,372,,Cathal FitzGerald,CFitzGeraldPhD,,"excellent pod from @irisheconpod. if you are interested in learning more about how #behaviouralscience can help in ireland’s response to #covid19 and related issues, see @nescireland’s new working paper series here: https://t.co/vlxdivhcte https://t.co/6dfbnzybi5","['behaviouralscience', 'covid']",['behaviouralscience']
2022,7977,Mon May 18 11:37:52 +0000 2020,shielding COVID19,2,1262346665220079617,,,en,"Bristol, England",False,1,For those of us #shielding behavioural science was behind Gov text messages. Short piece on technology &amp; #COVID19 https://t.co/4UUSY4BBM7,morefluids,4999,"Bristol, UK",Dr Sethina Watson,morefluids,,for those of us #shielding behavioural science was behind gov text messages. short piece on technology &amp; #covid19 https://t.co/4uusy4bbm7,"['behavioural science', 'covid']",['behavioural science']
